category,key,support,coverage,unique_values,unique_ratio,median_value_length,top_value_share
Автотовары,повышенная грузоподъемность,113,0.0029932189023098113,2,0.017699115044247787,3.0,0.504424778761062
Автотовары,тип транспортного средства,115,0.00304619622801441,4,0.034782608695652174,8.0,0.8
Автотовары,конструкция,154,0.004079254079254079,9,0.05844155844155844,10.0,0.7467532467532467
Автотовары,вид,183,0.004847425301970756,36,0.19672131147540983,6.0,0.4098360655737705
Автотовары,габариты транспортной упаковки,95,0.0025164229709684254,65,0.6842105263157895,11.0,0.08421052631578947
Автотовары,вес в транспортной упаковке,95,0.0025164229709684254,57,0.6,7.0,0.08421052631578947
Автотовары,количество в упаковке,327,0.008661792752701843,22,0.0672782874617737,5.0,0.2599388379204893
Автотовары,материал центрального электрода,47,0.0012449671540580632,7,0.14893617021276595,6.0,0.6170212765957447
Автотовары,количество боковых электродов,45,0.0011919898283534647,2,0.044444444444444446,1.0,0.9555555555555556
Автотовары,"длина резьбы, мм",70,0.0018542063996609451,11,0.15714285714285714,2.0,0.5571428571428572
Автотовары,типоразмер магнитолы,37,0.000980080525535071,11,0.2972972972972973,5.0,0.43243243243243246
Автотовары,беспроводные интерфейсы,66,0.0017482517482517483,19,0.2878787878787879,21.0,0.18181818181818182
Автотовары,интерфейс,41,0.0010860351769442678,23,0.5609756097560976,33.0,0.17073170731707318
Автотовары,регулятор громкости,36,0.0009535918626827717,17,0.4722222222222222,22.0,0.2222222222222222
Автотовары,количество полос,36,0.0009535918626827717,18,0.5,2.0,0.25
Автотовары,"степень затемнения, %",44,0.0011655011655011655,6,0.13636363636363635,3.0,0.4318181818181818
Автотовары,тип карандаша,58,0.0015363424454333545,2,0.034482758620689655,6.0,0.6551724137931034
Автотовары,эффект,96,0.0025429116338207248,8,0.08333333333333333,8.0,0.5833333333333334
Автотовары,вид подушки,28,0.0007416825598643781,1,0.03571428571428571,14.0,1.0
Автотовары,адаптеры в комплекте,72,0.0019071837253655435,2,0.027777777777777776,4.0,0.9027777777777778
Автотовары,установка,242,0.00641025641025641,33,0.13636363636363635,17.0,0.28512396694214875
Автотовары,покрытие ленты щетки,87,0.0023045136681500316,3,0.034482758620689655,10.0,0.8620689655172413
Автотовары,датчик износа,221,0.005853994490358127,2,0.00904977375565611,3.0,0.7963800904977375
Автотовары,спойлер,87,0.0023045136681500316,3,0.034482758620689655,3.0,0.6781609195402298
Автотовары,форсунка омывателя,95,0.0025164229709684254,1,0.010526315789473684,3.0,1.0
Автотовары,подогрев,112,0.0029667302394575123,2,0.017857142857142856,3.0,0.9285714285714286
Автотовары,"грузоподъемность, кг",192,0.0050858232676414495,11,0.057291666666666664,2.0,0.6510416666666666
Автотовары,форма поперечины,216,0.00572155117609663,3,0.013888888888888888,13.0,0.4351851851851852
Автотовары,тип установки,219,0.005801017164653528,6,0.0273972602739726,31.0,0.593607305936073
Автотовары,"размер, см",75,0.001986649713922441,29,0.38666666666666666,13.0,0.17333333333333334
Автотовары,светопропускаемость,37,0.000980080525535071,12,0.32432432432432434,4.0,0.1891891891891892
Автотовары,глубина предмета,66,0.0017482517482517483,29,0.4393939393939394,5.0,0.24242424242424243
Автотовары,совместимость,310,0.008211485484212758,290,0.9354838709677419,29.0,0.00967741935483871
Автотовары,функции,282,0.007469802924348379,9,0.031914893617021274,21.0,0.5602836879432624
Автотовары,количество карманов,163,0.004317652044924772,2,0.012269938650306749,5.0,0.9938650306748467
Автотовары,наполнитель,288,0.007628734901462174,3,0.010416666666666666,7.0,0.9513888888888888
Автотовары,колодки стояночного тормоза,139,0.003681924136469591,2,0.014388489208633094,3.0,0.9064748201438849
Автотовары,длина (мм),24,0.0006357279084551812,14,0.5833333333333334,6.0,0.125
Автотовары,длина второй щетки (мм),9,0.00023839796567069293,5,0.5555555555555556,3.0,0.4444444444444444
Автотовары,крепление щетки,91,0.0024104683195592287,33,0.3626373626373626,22.0,0.27472527472527475
Автотовары,материал щетки,75,0.001986649713922441,30,0.4,23.0,0.3333333333333333
Автотовары,количество щеток,6,0.0001589319771137953,2,0.3333333333333333,3.0,0.5
Автотовары,"наружный диаметр, мм",34,0.0009006145369781733,25,0.7352941176470589,2.0,0.08823529411764706
Автотовары,материал накладок,94,0.0024899343081161264,2,0.02127659574468085,13.0,0.9893617021276596
Автотовары,классификация по acea,56,0.0014833651197287562,37,0.6607142857142857,10.0,0.10714285714285714
Автотовары,назначение моторного масла,91,0.0024104683195592287,47,0.5164835164835165,51.0,0.21978021978021978
Автотовары,цвет диска,9,0.00023839796567069293,8,0.8888888888888888,6.0,0.2222222222222222
Автотовары,вылет диска,12,0.0003178639542275906,9,0.75,2.0,0.16666666666666666
Автотовары,межболтовое расстояние,12,0.0003178639542275906,7,0.5833333333333334,5.0,0.4166666666666667
Автотовары,ширина диска,8,0.00021190930281839374,8,1.0,2.0,0.125
Автотовары,тип автомобильного диска,8,0.00021190930281839374,2,0.25,5.0,0.875
Автотовары,центральное отверстие,8,0.00021190930281839374,6,0.75,4.0,0.25
Автотовары,диаметр автомобильного диска,9,0.00023839796567069293,4,0.4444444444444444,2.0,0.4444444444444444
Автотовары,класс топливной эффективности,58,0.0015363424454333545,7,0.1206896551724138,1.0,0.3793103448275862
Автотовары,внешний шум,39,0.0010330578512396695,8,0.20512820512820512,16.0,0.23076923076923078
Автотовары,сцепление на мокрой дороге,47,0.0012449671540580632,5,0.10638297872340426,1.0,0.3617021276595745
Автотовары,класс шин для внедорожников,188,0.004979868616232253,8,0.0425531914893617,11.0,0.3617021276595745
Автотовары,вид крепления дефлектора,35,0.0009271031998304726,2,0.05714285714285714,9.0,0.9714285714285714
Автотовары,тип изделия,8,0.00021190930281839374,4,0.5,16.0,0.5
Автотовары,каркас щетки,4,0.00010595465140919687,3,0.75,9.0,0.5
Автотовары,длина щетки,1,2.6488662852299217e-05,1,1.0,5.0,1.0
Автотовары,производитель,6,0.0001589319771137953,5,0.8333333333333334,12.0,0.3333333333333333
Автотовары,страна,1,2.6488662852299217e-05,1,1.0,5.0,1.0
Автотовары,штук в упаковке,2,5.2977325704598435e-05,2,1.0,3.5,0.5
Автотовары,размер,153,0.00405276541640178,14,0.0915032679738562,1.0,0.477124183006536
Автотовары,состояние товара,138,0.003655435473617292,1,0.007246376811594203,5.0,1.0
Автотовары,"технология ""тихие шины""",33,0.0008741258741258741,4,0.12121212121212122,3.0,0.6666666666666666
Автотовары,форма фары,5,0.00013244331426149608,3,0.6,8.0,0.4
Автотовары,вид ламп,56,0.0014833651197287562,7,0.125,12.0,0.3392857142857143
Автотовары,питание,31,0.0008211485484212757,12,0.3870967741935484,25.0,0.5161290322580645
Автотовары,"температура света, к",36,0.0009535918626827717,12,0.3333333333333333,4.0,0.2222222222222222
Автотовары,место размещения,70,0.0018542063996609451,3,0.04285714285714286,8.0,0.9285714285714286
Автотовары,число компонентов автоэмали,81,0.0021455816910362366,1,0.012345679012345678,16.0,1.0
Автотовары,обхват руля,85,0.0022515363424454333,2,0.023529411764705882,5.0,0.9882352941176471
Автотовары,фактура поверхности,39,0.0010330578512396695,3,0.07692307692307693,7.0,0.7435897435897436
Автотовары,нестандартный дизайн,85,0.0022515363424454333,1,0.011764705882352941,2.0,1.0
Автотовары,направленный протектор,108,0.002860775588048315,1,0.009259259259259259,4.0,1.0
Автотовары,категория транспортных средств,32,0.000847637211273575,6,0.1875,8.0,0.78125
Автотовары,"плотность при +15°c, в граммах на кубический сантиметр",12,0.0003178639542275906,10,0.8333333333333334,4.0,0.25
Автотовары,"вязкость при +40°c, в квадратных миллиметрах на секунду",11,0.0002913752913752914,11,1.0,4.0,0.09090909090909091
Автотовары,"вязкость при +100°c, в квадратных миллиметрах на секунду",11,0.0002913752913752914,10,0.9090909090909091,3.0,0.18181818181818182
Автотовары,индекс вязкости,13,0.0003443526170798898,12,0.9230769230769231,3.0,0.15384615384615385
