coefficient,rule_id,canonical_rule,relation,rule_role,global_support,discovery_effect_class,scope_candidate_frozen
-0.6726723868841441,rule_1c15928e72f2cdf9,brush_size has different explicit values,different_value,RULE_CANDIDATE,19,UNCERTAIN,CATEGORY_SPECIFIC
-0.14353424885229502,rule_1c3971262faeb6ed,fabric_density has different explicit values,different_value,RULE_CANDIDATE,61,NEGATIVE,CATEGORY_SPECIFIC
-0.08866240577449278,rule_1c556a7769a07a86,table_shape has different explicit values,different_value,RULE_CANDIDATE,14,UNCERTAIN,UNCERTAIN
0.21759333242216783,rule_1cd362aaef16d2fe,wearing_mode has different explicit values,different_value,RULE_CANDIDATE,68,UNCERTAIN,UNCERTAIN
-0.0753133780054431,rule_1d014a2b9e3f9ad1,voltage has different explicit values,different_value,RULE_CANDIDATE,49,UNCERTAIN,CATEGORY_SPECIFIC
-0.06567745588468601,rule_1d50fe34d508fb0c,weight is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,765,POSITIVE,GLOBAL_WITH_EXCEPTIONS
-0.15101862815874523,rule_1d6cf5ee0fa7bdbe,shaft_height_cm has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
-0.7158918362142772,rule_1d71d7ba76f34685,child_gender is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,UNCERTAIN
0.48794559912582436,rule_1d89279a4c311fab,paper_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,14,UNCERTAIN,CATEGORY_SPECIFIC
-0.6846426203881791,rule_1d90d26f1ef9ac18,brush_size_number has different explicit values,different_value,RULE_CANDIDATE,11,UNCERTAIN,CATEGORY_SPECIFIC
-0.03148345110477412,rule_1d9a37826e436834,compatible_model is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,19,UNCERTAIN,UNCERTAIN
-0.11924138933614763,rule_1dc0bf0573d99e15,special_diet is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,54,UNCERTAIN,UNCERTAIN
0.6991282765862755,rule_1dc2e9d841177027,antibacterial_property is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,15,UNCERTAIN,UNCERTAIN
0.037994829635950605,rule_1e0025d209870a54,connectivity has different explicit values,different_value,RULE_CANDIDATE,16,UNCERTAIN,UNCERTAIN
-0.04661016002123775,rule_1e03a7d0ce66f79c,ip_rating is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,103,POSITIVE,CATEGORY_SPECIFIC
-0.32626361898127515,rule_1e054c51757e9dc2,vehicle_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,14,UNCERTAIN,UNCERTAIN
-0.41796591297716307,rule_1e14475d4ef555f1,neck_girth has different explicit values,different_value,RULE_CANDIDATE,13,UNCERTAIN,CATEGORY_SPECIFIC
-0.29739061399241673,rule_1e1f8f0e1215f7a3,glass_material has different explicit values,different_value,RULE_CANDIDATE,78,NEGATIVE,CATEGORY_SPECIFIC
-0.07071954049516091,rule_1e3c10d21f3189f7,strap_length is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,61,UNCERTAIN,UNCERTAIN
-0.07712045910805038,rule_1e7600fd10b3d6b6,sink_material has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
-0.6051912945552101,rule_1ea05db468e3e2fb,neck_circumference has different explicit values,different_value,RULE_CANDIDATE,24,NEGATIVE,CATEGORY_SPECIFIC
0.009515603436866069,rule_1ecda632327203aa,duvet_cover_size has different explicit values,different_value,RULE_CANDIDATE,58,NEGATIVE,CATEGORY_SPECIFIC
-0.2758766526118208,rule_1eee67bf08d64a86,bedding_size_standard has different explicit values,different_value,RULE_CANDIDATE,15,UNCERTAIN,UNCERTAIN
-0.09830986722830702,rule_1f7412c495980207,working_medium is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,14,UNCERTAIN,UNCERTAIN
-0.38800351725529597,rule_1feaaeec8861b04c,roll_width has different explicit values,different_value,RULE_CANDIDATE,15,UNCERTAIN,UNCERTAIN
-0.9863485298625883,rule_1ffb8ef68c1848b0,net_weight has different explicit values,different_value,RULE_CANDIDATE,1176,NEGATIVE,GLOBAL
-0.1880250074955307,rule_2018d508acf83034,additives has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
-0.5177158869022102,rule_2022f22067b64903,honey_variety has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
-0.8337810524599312,rule_2083280f63f7acc2,height_cm has different explicit values,different_value,RULE_CANDIDATE,85,NEGATIVE,CATEGORY_SPECIFIC
-0.4312223458458977,rule_20a100d02a647092,insert_material has different explicit values,different_value,RULE_CANDIDATE,50,NEGATIVE,CATEGORY_SPECIFIC
0.19137690522766937,rule_20c013a9571e6500,depth_cm has different explicit values,different_value,RULE_CANDIDATE,44,UNCERTAIN,UNCERTAIN
-0.6588654967656924,rule_20f0fdee9966b563,corner_orientation has different explicit values,different_value,RULE_CANDIDATE,28,NEGATIVE,CATEGORY_SPECIFIC
-0.015139120662076296,rule_2127fd499e03fffb,total_item_count has different explicit values,different_value,RULE_CANDIDATE,13,UNCERTAIN,UNCERTAIN
-0.4388755866437874,rule_212fb2e07407feae,mirror_presence has different explicit values,different_value,RULE_CANDIDATE,22,NEGATIVE,CATEGORY_SPECIFIC
-0.03143472665457945,rule_21673283d44831ec,handle_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,30,UNCERTAIN,UNCERTAIN
0.029095561404247603,rule_21b315f2ebdc9b1f,handedness is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,13,UNCERTAIN,UNCERTAIN
0.5670173873116501,rule_21d2ee42eda57012,plating is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,28,POSITIVE,CATEGORY_SPECIFIC
-0.2512686467399783,rule_21dd904c407359b3,product_length is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,27,UNCERTAIN,UNCERTAIN
-0.30058799475119596,rule_223554d9bb342f9b,frame_width is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,19,UNCERTAIN,UNCERTAIN
-0.1156629766264459,rule_2266050c3aac2620,special_features is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,34,UNCERTAIN,UNCERTAIN
-0.48033595405909124,rule_22b71c492539e0d5,test_range has different explicit values,different_value,RULE_CANDIDATE,14,UNCERTAIN,UNCERTAIN
-0.055679890341526844,rule_2318e9bb35fc3b31,pet_size_category has different explicit values,different_value,RULE_CANDIDATE,18,UNCERTAIN,UNCERTAIN
0.32014730413894865,rule_232c479cf3a101f1,service_life is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,39,POSITIVE,UNCERTAIN
-0.1916004797638854,rule_232e3491b759f699,tape_width has different explicit values,different_value,RULE_CANDIDATE,11,UNCERTAIN,UNCERTAIN
-0.8511286474362943,rule_234359c2718fc81e,total_volume has different explicit values,different_value,RULE_CANDIDATE,153,NEGATIVE,GLOBAL
-0.3334800139752295,rule_236073f17d467bda,luminous_flux has different explicit values,different_value,RULE_CANDIDATE,60,NEGATIVE,CATEGORY_SPECIFIC
-0.3782958985614044,rule_23d2724fd64287d9,max_speed is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,33,UNCERTAIN,UNCERTAIN
-0.039388506317550066,rule_23d4bf8efb3196b4,target_hair_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,18,UNCERTAIN,UNCERTAIN
0.34432700145261746,rule_23f081ddd16ccea5,brand has conflicting title/attribute sources,conflicting_sources,REVIEW_BEFORE_USE,15,UNCERTAIN,UNCERTAIN
0.06706337921732387,rule_2467f6e7d1d94f18,cover_finish is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,10,UNCERTAIN,UNCERTAIN
0.3504824057562196,rule_2491462fa2a42d53,is_concentrate is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,14,UNCERTAIN,UNCERTAIN
-0.25489209511507716,rule_24a379ee5664dc86,weave_pattern is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,36,UNCERTAIN,UNCERTAIN
-0.1909684061225794,rule_24db61da9b976968,model_line is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,129,UNCERTAIN,UNCERTAIN
-0.6396814352247525,rule_24ee3410e7dd750c,pillowcase_size has different explicit values,different_value,RULE_CANDIDATE,50,NEGATIVE,CATEGORY_SPECIFIC
-0.6035804025805696,rule_24fefb908be163c6,intended_surface has different explicit values,different_value,RULE_CANDIDATE,23,UNCERTAIN,UNCERTAIN
0.31507987955913996,rule_250b8f172268b567,handle_material is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,74,POSITIVE,GLOBAL
0.2748984175563896,rule_252ddc4a9e4bba87,gold_purity has different explicit values,different_value,RULE_CANDIDATE,55,UNCERTAIN,UNCERTAIN
-0.13452561747618846,rule_256359903c634f53,target_age has different explicit values,different_value,RULE_CANDIDATE,322,UNCERTAIN,CATEGORY_SPECIFIC
-0.1382086656324455,rule_25c6ee4c5ab922c9,material has different explicit values,different_value,RULE_CANDIDATE,2671,NEGATIVE,GLOBAL
0.1698475700938128,rule_25c7da9094be9081,fat_content has different explicit values,different_value,RULE_CANDIDATE,25,UNCERTAIN,UNCERTAIN
-0.1558763092728488,rule_25e8db79bebffe63,min_depth is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,16,UNCERTAIN,CATEGORY_SPECIFIC
-0.004883439482812703,rule_26122482a6c6684a,oleophobic_coating is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,UNCERTAIN
-0.5327629930690482,rule_262cd675b493cdff,bulb_count is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,20,UNCERTAIN,UNCERTAIN
-0.047173299733584854,rule_264e8e74b27eb9d3,product_color has different explicit values,different_value,RULE_CANDIDATE,21,UNCERTAIN,UNCERTAIN
-0.2848437819077036,rule_26542e713cae946d,closure_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,728,UNCERTAIN,CATEGORY_SPECIFIC
-0.086055761671023,rule_265c766c574d8e8f,max_depth_m is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,20,UNCERTAIN,UNCERTAIN
0.038401909318068035,rule_266e2923dce920ae,fixture_color has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
-0.2863844339307327,rule_269e02e53ba6fc94,ip_rating has different explicit values,different_value,RULE_CANDIDATE,58,UNCERTAIN,UNCERTAIN
0.21621005185493655,rule_26ec824a77ef66ec,button_count has different explicit values,different_value,RULE_CANDIDATE,11,UNCERTAIN,UNCERTAIN
-0.5908142524153577,rule_26f2212ac444efa4,total_width has different explicit values,different_value,RULE_CANDIDATE,37,NEGATIVE,UNCERTAIN
-0.45306228357178224,rule_26f2de8171513ebc,earring_style is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,24,NEGATIVE,CATEGORY_SPECIFIC
0.012954263211800024,rule_27377f764e531db1,max_speed has different explicit values,different_value,RULE_CANDIDATE,14,UNCERTAIN,UNCERTAIN
-0.12296153202552228,rule_2770d11d782137b2,lens_tint is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,12,UNCERTAIN,UNCERTAIN
0.3191483807445178,rule_277ec92b815f854d,battery_type has different explicit values,different_value,RULE_CANDIDATE,25,UNCERTAIN,UNCERTAIN
-0.20148122090455986,rule_27b8e1911548af33,cover_design is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,17,UNCERTAIN,UNCERTAIN
-0.9126187028423696,rule_27c9d0d3eaae9c26,gpu_model has different explicit values,different_value,RULE_CANDIDATE,358,NEGATIVE,CATEGORY_SPECIFIC
0.3630573109931503,rule_27e3097697a7afd7,construction_type has different explicit values,different_value,RULE_CANDIDATE,28,UNCERTAIN,UNCERTAIN
-0.3836549666775609,rule_280842fc972b3033,tabletop_thickness has different explicit values,different_value,RULE_CANDIDATE,23,UNCERTAIN,UNCERTAIN
0.2615555357953171,rule_28167a0af61b513e,printer_compatibility is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,12,UNCERTAIN,UNCERTAIN
-0.2591487574389489,rule_28473d422920012f,gpu_memory has different explicit values,different_value,RULE_CANDIDATE,83,NEGATIVE,CATEGORY_SPECIFIC
-0.1987305310221355,rule_28b660b8af07ee8f,shoe_width is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,24,UNCERTAIN,UNCERTAIN
-0.039363001684737886,rule_28d5b17a4094b9d8,taste_intensity has different explicit values,different_value,RULE_CANDIDATE,40,UNCERTAIN,UNCERTAIN
-1.882087983748641,rule_28e4f1c6e900dd03,package_weight has different explicit values,different_value,RULE_CANDIDATE,503,NEGATIVE,GLOBAL
-0.30269218547918086,rule_292217b2568df83b,seat_width is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,19,UNCERTAIN,UNCERTAIN
-1.3713355253352328,rule_2927e486f6832204,design_pattern has different explicit values,different_value,RULE_CANDIDATE,141,NEGATIVE,GLOBAL
-1.2088027104125338,rule_2950346aed6f5f45,model_name has different explicit values,different_value,RULE_CANDIDATE,1741,NEGATIVE,GLOBAL_WITH_EXCEPTIONS
-0.1166426283810683,rule_298865e7d4c60b7b,compatible_car_brand has different explicit values,different_value,RULE_CANDIDATE,26,NEGATIVE,CATEGORY_SPECIFIC
-0.723545808562892,rule_29916d5d6ddbe52f,compatible_model_family has different explicit values,different_value,RULE_CANDIDATE,12,UNCERTAIN,UNCERTAIN
-0.6155379607024473,rule_29e61bcc6ffc6638,scale is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,48,NEGATIVE,CATEGORY_SPECIFIC
-0.20542514049394664,rule_29f25482b44e2ca4,case_features has different explicit values,different_value,RULE_CANDIDATE,12,UNCERTAIN,UNCERTAIN
-1.1382774166397656,rule_29f632198488660a,paper_format has different explicit values,different_value,RULE_CANDIDATE,52,NEGATIVE,CATEGORY_SPECIFIC
-0.2168582765683479,rule_2a231f2795ce0efc,battery_count is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,92,UNCERTAIN,UNCERTAIN
0.3716561669867975,rule_2a731f3332d3e1d0,wrap_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,25,POSITIVE,CATEGORY_SPECIFIC
-0.3489596339138165,rule_2a919257fd3a013a,photo_format has different explicit values,different_value,RULE_CANDIDATE,16,UNCERTAIN,UNCERTAIN
-0.12875886468023084,rule_2abacbac78c90899,production_type is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,UNCERTAIN
-0.16259315204021532,rule_2adb9153ed6183bf,battery_count has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
0.16669886151660088,rule_2b093a3e500dfb9f,steering_wheel_diameter has different explicit values,different_value,RULE_CANDIDATE,78,UNCERTAIN,UNCERTAIN
-0.07222091357449716,rule_2b2b984ba651f57a,paint_type has different explicit values,different_value,RULE_CANDIDATE,23,UNCERTAIN,UNCERTAIN
-0.2827583177662443,rule_2b57edca8c1ce201,magnification has different explicit values,different_value,RULE_CANDIDATE,16,UNCERTAIN,UNCERTAIN
-1.068107038824088,rule_2b6bcfd0e4a8b0d1,overall_dimensions has different explicit values,different_value,RULE_CANDIDATE,63,NEGATIVE,CATEGORY_SPECIFIC
-0.3308280866591585,rule_2b8029e0ca00b114,axle_position is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,49,UNCERTAIN,UNCERTAIN
0.3806456257462204,rule_2b9472e9b5b2281a,gear_count is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,22,UNCERTAIN,UNCERTAIN
-0.19191776000451688,rule_2b9868d743da5759,pickup_configuration has different explicit values,different_value,RULE_CANDIDATE,37,UNCERTAIN,UNCERTAIN
-0.1937468574697151,rule_2baa3e56f7b49743,arbor_diameter has different explicit values,different_value,RULE_CANDIDATE,11,UNCERTAIN,UNCERTAIN
-0.2460094422708792,rule_2bad396e7a87683b,product_class has different explicit values,different_value,RULE_CANDIDATE,19,UNCERTAIN,UNCERTAIN
0.19469025268704465,rule_2bd0a9f6c9ac42ea,case_thickness is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,35,UNCERTAIN,UNCERTAIN
0.2839675159016576,rule_2be9c6e804d1abe3,package_dimensions is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,164,POSITIVE,CATEGORY_SPECIFIC
-0.13758387029139246,rule_2c005f9fe91d9127,vehicle_year_range has different explicit values,different_value,RULE_CANDIDATE,24,UNCERTAIN,UNCERTAIN
-0.1408204494224414,rule_2c5572b826223642,fingerboard_material is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,22,UNCERTAIN,UNCERTAIN
-0.28332233324239053,rule_2cf5f56161dd51b4,duration is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,UNCERTAIN
-0.6412577099487616,rule_2cfc51f70d65956d,size_class has different explicit values,different_value,RULE_CANDIDATE,15,UNCERTAIN,CATEGORY_SPECIFIC
0.02666534196095443,rule_2d3bd97d6c2df8d6,target_animal has a subset or specificity difference,specificity_difference,RULE_CANDIDATE,83,UNCERTAIN,UNCERTAIN
-0.2910705042637677,rule_2d8ab3cb6c125adf,style is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,57,UNCERTAIN,UNCERTAIN
-0.18123792013538723,rule_2de6f1611734b173,storage_type has different explicit values,different_value,RULE_CANDIDATE,17,UNCERTAIN,CATEGORY_SPECIFIC
-0.38008807651785975,rule_2dee938015fa4b6b,seed_weight is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,11,UNCERTAIN,CATEGORY_SPECIFIC
-0.054836251292713356,rule_2df2dacd107d568c,rim_width has different explicit values,different_value,RULE_CANDIDATE,23,UNCERTAIN,UNCERTAIN
0.2944838417216651,rule_2e05586417a384b0,material has a subset or specificity difference,specificity_difference,RULE_CANDIDATE,95,POSITIVE,CATEGORY_SPECIFIC
-0.470123022149808,rule_2e151dc42ad8480b,fingerboard_material has different explicit values,different_value,RULE_CANDIDATE,16,UNCERTAIN,CATEGORY_SPECIFIC
-0.01235420135079181,rule_2e28aa98b6bbf493,product_type_label has different explicit values,different_value,RULE_CANDIDATE,15,UNCERTAIN,UNCERTAIN
-0.4257634307501151,rule_2e4a46066259f1c6,pin_diameter has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
0.12398965685585213,rule_2e9985c9983458d7,max_power_per_channel has different explicit values,different_value,RULE_CANDIDATE,12,UNCERTAIN,UNCERTAIN
-0.6228685295521196,rule_2ee3449e691902f5,fabric_type has different explicit values,different_value,RULE_CANDIDATE,80,NEGATIVE,CATEGORY_SPECIFIC
-0.006920009053917996,rule_2f369529ab1d80b4,sleeping_width is explicitly known on only one side,missing_one_side,CONTEXT_ONLY,16,UNCERTAIN,UNCERTAIN
-0.4190759574540526,rule_2f8cb21f41a36e68,volume_unit has different explicit values,different_value,RULE_CANDIDATE,10,UNCERTAIN,UNCERTAIN
-0.6491428124543803,rule_2fb4cd40cb52ecb6,brush_number has different explicit values,different_value,RULE_CANDIDATE,14,UNCERTAIN,CATEGORY_SPECIFIC
-0.4197671816539123,rule_2fceca258d6b86ea,handedness has different explicit values,different_value,RULE_CANDIDATE,13,UNCERTAIN,CATEGORY_SPECIFIC
-0.09777112539339908,rule_3003d12e7b6463ce,screen_size has different explicit values,different_value,RULE_CANDIDATE,131,NEGATIVE,CATEGORY_SPECIFIC
