attribute_name,item_support,occurrences,cumulative_occurrence_coverage,is_frequent
"вес, в граммах",574,574,0.8177329823834224,False
количество конфорок,573,573,0.8179242093698553,False
размер наволочки,570,570,0.8181144351678776,False
количество,568,568,0.8183039935069595,False
дисплей,567,567,0.818493218116571,False
количество ламп,565,565,0.8186817752672422,False
"ширина профиля, мм",564,564,0.8188699986884432,False
назначение средства,558,558,0.8190562197328228,False
оем номер,558,558,0.8192424407772025,False
список совместимых устройств,555,555,0.8194276606331716,False
рукав,553,553,0.8196122130302002,False
матрас в комплекте,549,549,0.8197954305093479,False
особенности белья,549,549,0.8199786479884956,False
вид чехла,548,548,0.8201615317381732,False
климатический класс,548,548,0.8203444154878508,False
вид конфет,547,547,0.820526965508058,False
материал ножек,546,546,0.8207091817987952,False
покрытие фасада,545,545,0.8208910643600621,False
вид крепления штор,544,544,0.8210726131918588,False
количество пар в упаковке,539,539,0.8212524933763043,False
ручки,539,539,0.8214323735607499,False
"белки, г/100 g",538,538,0.8216119200157254,False
"длина ремешка, мм",538,538,0.8217914664707007,False
ресурс,537,537,0.8219706791962059,False
"возможность расширения ram, до",536,536,0.8221495581922409,False
форма раковины,535,535,0.8223281034588056,False
вид кольца,534,534,0.8225063149959001,False
"толщина столешницы, мм",533,533,0.8226841928035244,False
количество компрессоров,532,532,0.8228617368816785,False
параметры модели на фото,531,531,0.8230389472303624,False
замок,528,528,0.8232151563906357,False
материал арматуры,525,525,0.8233903643624982,False
вид мягкой игрушки,524,524,0.8235652386048907,False
вид шоколада,524,524,0.8237401128472831,False
рост модели,524,524,0.8239149870896755,False
толщина корпуса,524,524,0.8240898613320679,False
форма чая,524,524,0.8242647355744602,False
ящики для белья,524,524,0.8244396098168526,False
частота процессора,523,523,0.8246141503297748,False
количество предметов,522,522,0.8247883571132267,False
конструкция вилки,522,522,0.8249625638966787,False
бьюти-ингредиент,520,520,0.8251361032211902,False
"потребляемая мощность, вт",520,520,0.8253096425457017,False
цена за шт.,519,519,0.825482848140743,False
способ крепления,517,517,0.825655386276844,False
регулировка,515,515,0.8258272569540044,False
"длина, в сантиметрах",514,514,0.8259987939016946,False
"емкость аккумулятора, мач",511,511,0.8261693296609742,False
материал накладки на гриф,511,511,0.8263398654202538,False
регулируемая спинка,510,510,0.8265100674500633,False
уф-фильтр,509,509,0.8266799357504024,False
"суммарный объем всех дисков, гб",507,507,0.8268491365918011,False
эффект от использования уходовой косметики,507,507,0.8270183374331999,False
интенсивность вкуса,505,505,0.8271868708156582,False
крепление дужек,504,504,0.8273550704686463,False
материал обода,503,503,0.8275229363921641,False
хладагент,503,503,0.827690802315682,False
основной материал корпуса,502,502,0.8278583345097297,False
тип основания,501,501,0.8280255329743071,False
вид ручки,499,499,0.8281920639799442,False
тип монтажа,497,497,0.8283579275266408,False
жизненный цикл,492,492,0.8285221224259863,False
материал подстолья,492,492,0.8286863173253318,False
плотность ткани,492,492,0.8288505122246773,False
тип мембранного материала,492,492,0.8290147071240229,False
основа холста,490,490,0.829178234564428,False
выкладка/вышивка,489,489,0.8293414282753628,False
"размер рамы, дюймы",489,489,0.8295046219862977,False
кухни мира,484,484,0.8296661470498815,False
модель браслета,482,482,0.829827004654525,False
число стирок,482,482,0.8299878622591683,False
количество скоростей велосипеда,481,481,0.8301483861343415,False
"углеводы, г/100 g",478,478,0.830307908821104,False
вид рыбы,476,476,0.830466764048926,False
талия,475,475,0.830625285547278,False
оформление,472,472,0.8307828058572192,False
"размер, см",472,472,0.8309403261671604,False
требуется сборка,471,471,0.8310975127476314,False
цвет линз,471,471,0.8312546993281025,False
вид основания,469,469,0.8314112184496331,False
"световой поток, лм",468,468,0.8315674038416935,False
"плотность бумаги, г/м2",464,464,0.831722254315873,False
производитель совместимого устройства,463,463,0.8318767710605822,False
размещение,463,463,0.8320312878052916,False
особенности конструктора,461,461,0.8321851370910605,False
количество линз в упаковке,459,459,0.8323383189178889,False
с ножками,459,459,0.8324915007447173,False
углеводы,458,458,0.8326443488420755,False
вид крепления,457,457,0.8327968632099636,False
кислородопроницаемость,457,457,0.8329493775778516,False
вид материала,456,456,0.8331015582162694,False
класс энергоэффективности,455,455,0.833253405125217,False
наличие дисплея,455,455,0.8334052520341646,False
"макс. температура, °с",453,453,0.8335564314841717,False
очистка духовки,453,453,0.8337076109341789,False
