anchor_type,concept,strength,rule_id,canonical_rule,relation,conditional_support,conditional_positive,conditional_negative,conditional_match_prevalence,conditional_wilson_low_95,conditional_wilson_high_95,conditional_max_2_support,anchor_support,anchor_match_prevalence,prevalence_delta_vs_anchor,discovery_effect_class,validation_stability,generation_status,interpretation
brand,brand,weak,rule_b58151b253bc8b0c,vehicle_compatibility has different explicit values,different_value,184,24,160,0.13043478260869565,0.08924104420325069,0.1867446799387924,32,27312,0.28635764499121263,-0.15592286238251699,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_3e6eb8ec73ceeaff,vehicle_compatibility is explicitly known on only one side,missing_one_side,183,68,115,0.37158469945355194,0.3048845646521985,0.4435654593253313,83,27312,0.28635764499121263,0.0852270544623393,POSITIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_25c6ee4c5ab922c9,material has different explicit values,different_value,180,78,102,0.43333333333333335,0.36308054508099713,0.5063722882276773,27,6613,0.45728111295932256,-0.023947779625989207,NEGATIVE,SAME_DIRECTION_WEAK,,TOLERATED_DIFFERENCE_CANDIDATE_NOT_DETERMINISTIC
product_line,product_line,medium,rule_bd4dca3350014094,shelf_life is explicitly known on only one side,missing_one_side,179,134,45,0.7486033519553073,0.6802818102421094,0.8064783143684825,90,6613,0.45728111295932256,0.2913222389959847,POSITIVE,REPLICATED_95,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_305440401e74b4db,brand has different explicit values,different_value,178,102,76,0.5730337078651685,0.49957962830407576,0.6434019556679086,53,6613,0.45728111295932256,0.11575259490584594,NEGATIVE,REPLICATED_95,READY_LABEL_0,TOLERATED_DIFFERENCE_CANDIDATE_NOT_DETERMINISTIC
brand,brand,weak,rule_8fec042cdfc7ddc9,target_audience has different explicit values,different_value,178,42,136,0.23595505617977527,0.17956772049456413,0.3034988605297999,18,27312,0.28635764499121263,-0.05040258881143736,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_38bee0b7a2f04c1d,weight has different explicit values,different_value,178,35,143,0.19662921348314608,0.14491526332529234,0.2611612340218494,28,6613,0.45728111295932256,-0.2606518994761765,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_4e0c172d9afcb828,package_dimensions has different explicit values,different_value,177,130,47,0.7344632768361582,0.6649245176054116,0.7940406762437912,69,27312,0.28635764499121263,0.44810563184494556,POSITIVE,REPLICATED_95,,TOLERATED_DIFFERENCE_CANDIDATE_NOT_DETERMINISTIC
brand,brand,weak,rule_8c2d51dd7fc9659b,packaging_type is explicitly known on only one side,missing_one_side,176,83,93,0.4715909090909091,0.3992362371615344,0.5451592753339061,51,27312,0.28635764499121263,0.18523326409969648,POSITIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_e45d7bc84ef6c5b1,european_size has different explicit values,different_value,175,39,136,0.22285714285714286,0.16752669164667533,0.2900939066928609,5,27312,0.28635764499121263,-0.06350050213406977,POSITIVE,OPPOSITE_DIRECTION,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_fa987989d40c8740,min_age is explicitly known on only one side,missing_one_side,175,131,44,0.7485714285714286,0.6794245136946755,0.8070394857327507,33,27312,0.28635764499121263,0.4622137835802159,POSITIVE,REPLICATED_95,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_4872d506919ac7ed,water_resistance has different explicit values,different_value,171,19,152,0.1111111111111111,0.0722946365185938,0.167016831690345,3,27312,0.28635764499121263,-0.17524653388010153,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_d052156904fbe814,diameter has different explicit values,different_value,170,12,158,0.07058823529411765,0.04083701362587083,0.11931797804470742,30,27312,0.28635764499121263,-0.215769409697095,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_fa987989d40c8740,min_age is explicitly known on only one side,missing_one_side,161,134,27,0.8322981366459627,0.7669970030670682,0.8821109890902513,27,6613,0.45728111295932256,0.3750170236866402,POSITIVE,REPLICATED_95,,DIAGNOSTIC_ONLY
model_family,model_family,medium,rule_0a862a81c61e7fbd,optical_power has different explicit values,different_value,158,1,157,0.006329113924050633,0.0011180903011854051,0.034976461408634564,68,1555,0.1607717041800643,-0.15444259025601367,NEGATIVE,REPLICATED_95,READY_LABEL_0,HARD_NEGATIVE_GENERATION_SUPPORT
exact_model,model_name,strong,rule_f3a0a3942325774a,package_quantity has different explicit values,different_value,157,42,115,0.267515923566879,0.2044319165806463,0.34170540112820524,70,2303,0.5214937038645245,-0.25397778029764556,NEGATIVE,REPLICATED_95,READY_LABEL_0,HARD_NEGATIVE_GENERATION_SUPPORT
brand,brand,weak,rule_6745455be2cdc71a,foot_length_cm is explicitly known on only one side,missing_one_side,155,29,126,0.1870967741935484,0.13354466465333883,0.25578407542482706,2,27312,0.28635764499121263,-0.09926087079766424,POSITIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_4a6571d9a1ea6487,length is explicitly known on only one side,missing_one_side,152,42,110,0.27631578947368424,0.21140472817032446,0.3522547825123175,13,27312,0.28635764499121263,-0.010041855517528397,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_80fd76274fec1cab,case_diameter is explicitly known on only one side,missing_one_side,150,18,132,0.12,0.0772684043967938,0.18170966135395242,1,27312,0.28635764499121263,-0.16635764499121264,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_e6089842c9cca12b,scent has different explicit values,different_value,149,55,94,0.3691275167785235,0.295840463974443,0.4489934032449528,74,6613,0.45728111295932256,-0.08815359618079904,NEGATIVE,REPLICATED_95,READY_LABEL_0,HARD_NEGATIVE_GENERATION_SUPPORT
exact_model,model_name,strong,rule_adbb0b06f5afebc9,manufacturer_part_number is explicitly known on only one side,missing_one_side,148,89,59,0.6013513513513513,0.5208660244180735,0.6767082898673397,55,2303,0.5214937038645245,0.07985764748682678,NEUTRAL,NOT_REPLICATED,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_f3a0a3942325774a,package_quantity has different explicit values,different_value,148,27,121,0.18243243243243243,0.1285146967549306,0.252419118484108,91,2525,0.5635643564356435,-0.38113192400321105,NEGATIVE,REPLICATED_95,READY_LABEL_0,HARD_NEGATIVE_GENERATION_SUPPORT
model_family,model_family,medium,rule_adbb0b06f5afebc9,manufacturer_part_number is explicitly known on only one side,missing_one_side,146,34,112,0.2328767123287671,0.17170339585737796,0.30774690365891133,38,1555,0.1607717041800643,0.0721050081487028,NEUTRAL,NOT_REPLICATED,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_752de8ed42ce63b5,pupillary_distance has different explicit values,different_value,144,1,143,0.006944444444444444,0.001226887030401979,0.03828567235748344,49,2525,0.5635643564356435,-0.5566199119911991,NEGATIVE,REPLICATED_95,STRICT_ASSOCIATION_NEEDS_ISOLATION,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_adbb0b06f5afebc9,manufacturer_part_number is explicitly known on only one side,missing_one_side,144,91,53,0.6319444444444444,0.550698687422387,0.7063331628822632,53,2525,0.5635643564356435,0.06838008800880091,NEUTRAL,NOT_REPLICATED,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_38bee0b7a2f04c1d,weight has different explicit values,different_value,142,84,58,0.5915492957746479,0.5093238227154346,0.668951785890066,29,2525,0.5635643564356435,0.027984939339004367,NEGATIVE,SAME_DIRECTION_WEAK,,TOLERATED_DIFFERENCE_CANDIDATE_NOT_DETERMINISTIC
product_line,product_line,medium,rule_5270fffb2ed7d00a,model_number is explicitly known on only one side,missing_one_side,141,65,76,0.46099290780141844,0.380840007686035,0.5432149599475731,36,6613,0.45728111295932256,0.0037117948420958835,POSITIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_885435a332720cb4,insole_length is explicitly known on only one side,missing_one_side,139,26,113,0.18705035971223022,0.13096550054880465,0.2599682330414099,2,27312,0.28635764499121263,-0.09930728527898242,POSITIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_8550006198c10284,intended_use has different explicit values,different_value,138,32,106,0.2318840579710145,0.16931213470916084,0.3089791423209911,20,27312,0.28635764499121263,-0.05447358702019814,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_ab550131d7febbdf,flavor has different explicit values,different_value,138,17,121,0.12318840579710146,0.07835254631906519,0.18843519437195916,42,6613,0.45728111295932256,-0.3340927071622211,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_97453a21395328ce,lens_width has different explicit values,different_value,136,1,135,0.007352941176470588,0.0012991225992175122,0.040473854826670055,0,27312,0.28635764499121263,-0.27900470381474207,NEGATIVE,REPLICATED_95,STRICT_ASSOCIATION_NEEDS_ISOLATION,DIAGNOSTIC_ONLY
brand,brand,weak,rule_548d10d4308a8d7d,width is explicitly known on only one side,missing_one_side,135,42,93,0.3111111111111111,0.2391535984853148,0.393521334675928,3,27312,0.28635764499121263,0.024753466119898482,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_fa80b37a3b847ffc,overall_width has different explicit values,different_value,135,8,127,0.05925925925925926,0.030329997338257482,0.1125781800379756,1,27312,0.28635764499121263,-0.22709838573195337,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
exact_model,model_name,strong,rule_03fc8403c96891fe,height has different explicit values,different_value,134,35,99,0.26119402985074625,0.19421284613583467,0.3414861010615281,12,2303,0.5214937038645245,-0.2602996740137783,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
exact_model,model_name,strong,rule_644d3c78c0a6ceed,material is explicitly known on only one side,missing_one_side,133,110,23,0.8270676691729323,0.7538581043317935,0.8819134739017261,30,2303,0.5214937038645245,0.30557396530840775,POSITIVE,REPLICATED_95,,DIAGNOSTIC_ONLY
model_family,model_family,medium,rule_5755f73e3bd42430,country_of_origin has different explicit values,different_value,131,19,112,0.1450381679389313,0.09485952711844414,0.21544233818128528,25,1555,0.1607717041800643,-0.015733536241133023,NEGATIVE,SAME_DIRECTION_WEAK,,TOLERATED_DIFFERENCE_CANDIDATE_NOT_DETERMINISTIC
exact_model,model_name,strong,rule_7a1cd2fb1842ddd9,country_of_origin is explicitly known on only one side,missing_one_side,130,106,24,0.8153846153846154,0.7399800318075412,0.8726844910313968,38,2303,0.5214937038645245,0.29389091152009084,POSITIVE,REPLICATED_95,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_a90c619542bce405,min_age has different explicit values,different_value,129,77,52,0.5968992248062015,0.5106345545991948,0.6775595050929497,36,27312,0.28635764499121263,0.31054157981498887,UNCERTAIN,DISCOVERY_UNCERTAIN,,TOLERATED_DIFFERENCE_CANDIDATE_NOT_DETERMINISTIC
brand,brand,weak,rule_ae3d49dcfc9edd55,model_family has different explicit values,different_value,128,10,118,0.078125,0.04298691065341302,0.13784827338561562,12,27312,0.28635764499121263,-0.20823264499121263,NEGATIVE,REPLICATED_95,READY_LABEL_0,HARD_NEGATIVE_GENERATION_SUPPORT
model_family,model_family,medium,rule_f3a0a3942325774a,package_quantity has different explicit values,different_value,128,7,121,0.0546875,0.02673986088319332,0.10858616671355914,32,1555,0.1607717041800643,-0.10608420418006431,NEGATIVE,REPLICATED_95,READY_LABEL_0,HARD_NEGATIVE_GENERATION_SUPPORT
product_line,product_line,medium,rule_03fc8403c96891fe,height has different explicit values,different_value,127,27,100,0.2125984251968504,0.15042374107946094,0.2916497279089954,20,6613,0.45728111295932256,-0.24468268776247215,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_652812dea1882206,russian_size is explicitly known on only one side,missing_one_side,126,17,109,0.1349206349206349,0.08597303227118422,0.20547131222241413,4,27312,0.28635764499121263,-0.15143701007057772,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_f2975e8976b74252,ingredients has different explicit values,different_value,126,44,82,0.3492063492063492,0.271546946719581,0.4357887607886445,34,27312,0.28635764499121263,0.06284870421513655,UNCERTAIN,DISCOVERY_UNCERTAIN,,TOLERATED_DIFFERENCE_CANDIDATE_NOT_DETERMINISTIC
product_line,product_line,medium,rule_28e4f1c6e900dd03,package_weight has different explicit values,different_value,125,14,111,0.112,0.06789776657366933,0.17923980390046323,51,6613,0.45728111295932256,-0.34528111295932257,NEGATIVE,REPLICATED_95,READY_LABEL_0,HARD_NEGATIVE_GENERATION_SUPPORT
brand,brand,weak,rule_43ee582f853925e4,sole_height has different explicit values,different_value,123,4,119,0.032520325203252036,0.0127175527444634,0.08063983158370654,1,27312,0.28635764499121263,-0.2538373197879606,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
exact_model,model_name,strong,rule_3b95309412fde006,package_quantity is explicitly known on only one side,missing_one_side,123,77,46,0.6260162601626016,0.537906947789263,0.7064923660005346,52,2303,0.5214937038645245,0.10452255629807705,POSITIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_e07ac5a17e241f11,manufacturer_part_number has different explicit values,different_value,122,29,93,0.23770491803278687,0.17090769515915238,0.3205164443940637,37,6613,0.45728111295932256,-0.21957619492653568,NEGATIVE,REPLICATED_95,READY_LABEL_0,HARD_NEGATIVE_GENERATION_SUPPORT
brand,brand,weak,rule_a4afe31e20897c9a,material_composition has different explicit values,different_value,122,23,99,0.1885245901639344,0.12903622583107394,0.26702993988837015,12,27312,0.28635764499121263,-0.09783305482727822,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_396a323ed4544bae,wash_count is explicitly known on only one side,missing_one_side,120,77,43,0.6416666666666667,0.5527036937000394,0.721840562834114,36,27312,0.28635764499121263,0.3553090216754541,POSITIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_7499a51c7c89fd07,manufacturer_size is explicitly known on only one side,missing_one_side,120,13,107,0.10833333333333334,0.0644107989410726,0.1765550800527389,2,27312,0.28635764499121263,-0.1780243116578793,UNCERTAIN,DISCOVERY_UNCERTAIN,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_bc7b0b32c9bf33fd,metal_color has different explicit values,different_value,119,4,115,0.03361344537815126,0.013147540181404155,0.08324977147848957,11,27312,0.28635764499121263,-0.2527441996130614,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_82a663e70cda696b,brand is explicitly known on only one side,missing_one_side,118,77,41,0.652542372881356,0.5630461198830585,0.73241946822478,39,2525,0.5635643564356435,0.08897801644571246,NEUTRAL,NOT_REPLICATED,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_3ed58b92a15c7115,strap_material has different explicit values,different_value,118,6,112,0.05084745762711865,0.023509310875761358,0.1065086796956034,0,27312,0.28635764499121263,-0.235510187364094,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
model_family,model_family,medium,rule_6781877044ead9dd,axis has different explicit values,different_value,117,1,116,0.008547008547008548,0.0015103146975802076,0.04683065397545954,32,1555,0.1607717041800643,-0.15222469563305577,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
model_family,model_family,medium,rule_1602b0a85156ffb7,sphere_power has different explicit values,different_value,117,1,116,0.008547008547008548,0.0015103146975802076,0.04683065397545954,32,1555,0.1607717041800643,-0.15222469563305577,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_84b09275aed2279a,max_load has different explicit values,different_value,117,14,103,0.11965811965811966,0.07263082821640884,0.1908678344957698,5,27312,0.28635764499121263,-0.16669952533309296,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_63c3662888b5a9a8,temple_length has different explicit values,different_value,115,1,114,0.008695652173913044,0.0015366093523631642,0.047617895467497895,0,27312,0.28635764499121263,-0.2776619928172996,NEGATIVE,REPLICATED_95,STRICT_ASSOCIATION_NEEDS_ISOLATION,DIAGNOSTIC_ONLY
brand,brand,weak,rule_a7d48af850b67d17,instrument_type has different explicit values,different_value,115,10,105,0.08695652173913043,0.047917980164869006,0.15269863893147434,13,27312,0.28635764499121263,-0.1994011232520822,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
exact_model,model_name,strong,rule_fa987989d40c8740,min_age is explicitly known on only one side,missing_one_side,115,99,16,0.8608695652173913,0.7858972033092355,0.9125114347434329,21,2303,0.5214937038645245,0.3393758613528668,POSITIVE,REPLICATED_95,,DIAGNOSTIC_ONLY
product_line,product_line,medium,rule_4e3d66e43891a9f1,packaging_type has different explicit values,different_value,115,50,65,0.43478260869565216,0.34773754765363496,0.5260440237826297,27,6613,0.45728111295932256,-0.022498504263670394,UNCERTAIN,DISCOVERY_UNCERTAIN,,TOLERATED_DIFFERENCE_CANDIDATE_NOT_DETERMINISTIC
product_line,product_line,medium,rule_a90c619542bce405,min_age has different explicit values,different_value,114,86,28,0.7543859649122807,0.6679323474733541,0.8242537735569102,25,6613,0.45728111295932256,0.29710485195295816,UNCERTAIN,DISCOVERY_UNCERTAIN,,TOLERATED_DIFFERENCE_CANDIDATE_NOT_DETERMINISTIC
product_line,product_line,medium,rule_e9386a206fb4c758,total_weight has different explicit values,different_value,114,13,101,0.11403508771929824,0.06786457323913277,0.1853702776115006,30,6613,0.45728111295932256,-0.34324602524002434,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
exact_model,model_name,strong,rule_700fb73ce645d505,width has different explicit values,different_value,114,11,103,0.09649122807017543,0.0547355846007207,0.16455539583403236,5,2303,0.5214937038645245,-0.42500247579434913,NEGATIVE,REPLICATED_95,READY_LABEL_0,HARD_NEGATIVE_GENERATION_SUPPORT
brand,brand,weak,rule_660c8b492cd49f45,max_age is explicitly known on only one side,missing_one_side,114,87,27,0.7631578947368421,0.6773396355726481,0.8318184206655564,23,27312,0.28635764499121263,0.4768002497456295,POSITIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
exact_model,model_number,strong,rule_3b95309412fde006,package_quantity is explicitly known on only one side,missing_one_side,113,97,16,0.8584070796460177,0.7823185133569006,0.9109277277079257,66,2525,0.5635643564356435,0.2948427232103742,POSITIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
brand,brand,weak,rule_73c9906d6506efcd,string_gauge has different explicit values,different_value,112,7,105,0.0625,0.030601532803567907,0.12341567690348033,37,27312,0.28635764499121263,-0.22385764499121263,NEGATIVE,SAME_DIRECTION_WEAK,,DIAGNOSTIC_ONLY
